file,raw_response,store_name,store_address,telephone,date,time,subtotal,tax,tips,total,item_name,item_qty,item_price
image_files/Image_17/12/0df88ba3783cdf3a78a420276e25937e43b983ee.jpeg,"```json
{
  ""store_name"": ""ROSS DRESS FOR LESS"",
  ""store_address"": ""SAN DIEGO, CA"",
  ""telephone"": ""858-560-0071"",
  ""date"": ""07/25/16"",
  ""time"": ""06:29"",
  ""items"": [],
  ""subtotal"": ""100.00"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""100.00""
}
```",ROSS DRESS FOR LESS,"SAN DIEGO, CA",858-560-0071,07/25/16,06:29,100.00,NOT_FOUND,NOT_FOUND,100.00,APPLE COBBLER,1,7.25
image_files/Image_17/12/11167bee6dff263323cfc3ca04bd1536d3d2cda5.jpeg,"```json
{
  ""store_name"": ""Transmetropolitan"",
  ""store_address"": ""145 E Clayton St, Athens, GA 30601"",
  ""telephone"": ""706-613-8773"",
  ""date"": ""04/30/2013"",
  ""time"": ""20:27"",
  ""items"": [
    {""name"": ""Veg Med"", ""quantity"": ""1"", ""price"": ""14.85""},
    {""name"": ""Diet Coke"", ""quantity"": ""1"", ""price"": ""1.75""}
  ],
  ""subtotal"": ""16.60"",
  ""tax"": ""1.16"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""17.76""
}
```",Transmetropolitan,"145 E Clayton St, Athens, GA 30601",706-613-8773,04/30/2013,20:27,16.60,1.16,NOT_FOUND,17.76,SODA,1,4.20
image_files/Image_17/12/11167bee6dff263323cfc3ca04bd1536d3d2cda5.jpeg,"```json
{
  ""store_name"": ""Transmetropolitan"",
  ""store_address"": ""145 E Clayton St, Athens, GA 30601"",
  ""telephone"": ""706-613-8773"",
  ""date"": ""04/30/2013"",
  ""time"": ""20:27"",
  ""items"": [
    {""name"": ""Veg Med"", ""quantity"": ""1"", ""price"": ""14.85""},
    {""name"": ""Diet Coke"", ""quantity"": ""1"", ""price"": ""1.75""}
  ],
  ""subtotal"": ""16.60"",
  ""tax"": ""1.16"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""17.76""
}
```",Transmetropolitan,"145 E Clayton St, Athens, GA 30601",706-613-8773,04/30/2013,20:27,16.60,1.16,NOT_FOUND,17.76,Stwak Tartare,1,16.00
image_files/Image_18/12/1b53438d7deae8c480cabc6becedc3405fc55e81.jpeg,"```json
{
  ""store_name"": ""Hard Rock Cafe - Amsterdam"",
  ""store_address"": ""Max Euweplein 59-61, NL-1017 MA Amsterdam"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""21NOV'15"",
  ""time"": ""13:56"",
  ""items"": [
    {""name"": ""TWISTED MAC & CHZ"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""ADD MUSH"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""APPLE COBBLER"", ""quantity"": ""1"", ""price"": ""7.25""},
    {""name"": ""SODA"", ""quantity"": ""1"", ""price"": ""4.20""}
  ],
  ""subtotal"": ""28.95"",
  ""tax"": ""1.64"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""27.31""
}
```",Hard Rock Cafe - Amsterdam,"Max Euweplein 59-61, NL-1017 MA Amsterdam",NOT_FOUND,21NOV'15,13:56,28.95,1.64,NOT_FOUND,27.31,Louder Biscuit Cup,1,13.00
image_files/Image_18/12/1b53438d7deae8c480cabc6becedc3405fc55e81.jpeg,"```json
{
  ""store_name"": ""Hard Rock Cafe - Amsterdam"",
  ""store_address"": ""Max Euweplein 59-61, NL-1017 MA Amsterdam"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""21NOV'15"",
  ""time"": ""13:56"",
  ""items"": [
    {""name"": ""TWISTED MAC & CHZ"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""ADD MUSH"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""APPLE COBBLER"", ""quantity"": ""1"", ""price"": ""7.25""},
    {""name"": ""SODA"", ""quantity"": ""1"", ""price"": ""4.20""}
  ],
  ""subtotal"": ""28.95"",
  ""tax"": ""1.64"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""27.31""
}
```",Hard Rock Cafe - Amsterdam,"Max Euweplein 59-61, NL-1017 MA Amsterdam",NOT_FOUND,21NOV'15,13:56,28.95,1.64,NOT_FOUND,27.31,Tomato & Mozz Salad,1,13.00
image_files/Image_18/12/1b53438d7deae8c480cabc6becedc3405fc55e81.jpeg,"```json
{
  ""store_name"": ""Hard Rock Cafe - Amsterdam"",
  ""store_address"": ""Max Euweplein 59-61, NL-1017 MA Amsterdam"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""21NOV'15"",
  ""time"": ""13:56"",
  ""items"": [
    {""name"": ""TWISTED MAC & CHZ"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""ADD MUSH"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""APPLE COBBLER"", ""quantity"": ""1"", ""price"": ""7.25""},
    {""name"": ""SODA"", ""quantity"": ""1"", ""price"": ""4.20""}
  ],
  ""subtotal"": ""28.95"",
  ""tax"": ""1.64"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""27.31""
}
```",Hard Rock Cafe - Amsterdam,"Max Euweplein 59-61, NL-1017 MA Amsterdam",NOT_FOUND,21NOV'15,13:56,28.95,1.64,NOT_FOUND,27.31,1/2LB King Crab,1,32.00
image_files/Image_18/12/1b53438d7deae8c480cabc6becedc3405fc55e81.jpeg,"```json
{
  ""store_name"": ""Hard Rock Cafe - Amsterdam"",
  ""store_address"": ""Max Euweplein 59-61, NL-1017 MA Amsterdam"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""21NOV'15"",
  ""time"": ""13:56"",
  ""items"": [
    {""name"": ""TWISTED MAC & CHZ"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""ADD MUSH"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""APPLE COBBLER"", ""quantity"": ""1"", ""price"": ""7.25""},
    {""name"": ""SODA"", ""quantity"": ""1"", ""price"": ""4.20""}
  ],
  ""subtotal"": ""28.95"",
  ""tax"": ""1.64"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""27.31""
}
```",Hard Rock Cafe - Amsterdam,"Max Euweplein 59-61, NL-1017 MA Amsterdam",NOT_FOUND,21NOV'15,13:56,28.95,1.64,NOT_FOUND,27.31,Crème Brulee,1,9.00
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,Porcini Bone-In Ribeye,1,53.00
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,Hot,1,10.00
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,Sams Mashed Potatoes,1,10.00
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,RECIPE CARDS 4X6 F,1,.50
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,NOTECARDS WITH SP,1,.50
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,NOTECARDS RED Q3,1,1.50
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,NOTECARDS RED Q3,1,1.50
image_files/Image_18/12/2731.jpeg,"```json
{
  ""store_name"": ""The Capital Grille"",
  ""store_address"": ""1450 Larimer St, Denver, CO 80204"",
  ""telephone"": ""303-539-2500"",
  ""date"": ""05/14/2016"",
  ""time"": ""21:05:49"",
  ""items"": [
    {""name"": ""Stwak Tartare"", ""quantity"": ""1"", ""price"": ""16.00""},
    {""name"": ""Louder Biscuit Cup"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""Tomato & Mozz Salad"", ""quantity"": ""1"", ""price"": ""13.00""},
    {""name"": ""1/2LB King Crab"", ""quantity"": ""1"", ""price"": ""32.00""},
    {""name"": ""Crème Brulee"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Porcini Bone-In Ribeye"", ""quantity"": ""1"", ""price"": ""53.00""},
    {""name"": ""Hot"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Sams Mashed Potatoes"", ""quantity"": ""1"", ""price"": ""10.00""}
  ],
  ""subtotal"": ""146.00"",
  ""tax"": ""11.80"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""NOT_FOUND""
}
```",The Capital Grille,"1450 Larimer St, Denver, CO 80204",303-539-2500,05/14/2016,21:05:49,146.00,11.80,NOT_FOUND,NOT_FOUND,Edamame,1,9.00
image_files/Image_19/12/4356.jpeg,"```json
{
  ""store_name"": ""Michael's"",
  ""store_address"": ""1977 Scenic Hwy, Snellville, GA 30078"",
  ""telephone"": ""770-979-5667"",
  ""date"": ""7/14/12"",
  ""time"": ""14:39"",
  ""items"": [
    {""name"": ""RECIPE CARDS 4X6 F"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS WITH SP"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""}
  ],
  ""subtotal"": ""4.00"",
  ""tax"": "".24"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""4.24""
}
```",Michael's,"1977 Scenic Hwy, Snellville, GA 30078",770-979-5667,7/14/12,14:39,4.00,.24,NOT_FOUND,4.24,Kimo,1,10.50
image_files/Image_19/12/4356.jpeg,"```json
{
  ""store_name"": ""Michael's"",
  ""store_address"": ""1977 Scenic Hwy, Snellville, GA 30078"",
  ""telephone"": ""770-979-5667"",
  ""date"": ""7/14/12"",
  ""time"": ""14:39"",
  ""items"": [
    {""name"": ""RECIPE CARDS 4X6 F"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS WITH SP"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""}
  ],
  ""subtotal"": ""4.00"",
  ""tax"": "".24"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""4.24""
}
```",Michael's,"1977 Scenic Hwy, Snellville, GA 30078",770-979-5667,7/14/12,14:39,4.00,.24,NOT_FOUND,4.24,A la Carte Sushi,1,243.00
image_files/Image_19/12/4356.jpeg,"```json
{
  ""store_name"": ""Michael's"",
  ""store_address"": ""1977 Scenic Hwy, Snellville, GA 30078"",
  ""telephone"": ""770-979-5667"",
  ""date"": ""7/14/12"",
  ""time"": ""14:39"",
  ""items"": [
    {""name"": ""RECIPE CARDS 4X6 F"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS WITH SP"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""}
  ],
  ""subtotal"": ""4.00"",
  ""tax"": "".24"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""4.24""
}
```",Michael's,"1977 Scenic Hwy, Snellville, GA 30078",770-979-5667,7/14/12,14:39,4.00,.24,NOT_FOUND,4.24,Supreme Burger Medium,1,16.95
image_files/Image_19/12/4356.jpeg,"```json
{
  ""store_name"": ""Michael's"",
  ""store_address"": ""1977 Scenic Hwy, Snellville, GA 30078"",
  ""telephone"": ""770-979-5667"",
  ""date"": ""7/14/12"",
  ""time"": ""14:39"",
  ""items"": [
    {""name"": ""RECIPE CARDS 4X6 F"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS WITH SP"", ""quantity"": ""1"", ""price"": "".50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""},
    {""name"": ""NOTECARDS RED Q3"", ""quantity"": ""1"", ""price"": ""1.50""}
  ],
  ""subtotal"": ""4.00"",
  ""tax"": "".24"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""4.24""
}
```",Michael's,"1977 Scenic Hwy, Snellville, GA 30078",770-979-5667,7/14/12,14:39,4.00,.24,NOT_FOUND,4.24,Pastrami Burger Medium,1,15.25
image_files/Image_19/12/487d17e3a29f795f2d183315aeb759390d96c84c.jpeg,"```json
{
  ""store_name"": ""Sushi Yasuda"",
  ""store_address"": ""204 East 43rd Street, New York, NY 10017"",
  ""telephone"": ""(212) 972-1001"",
  ""date"": ""06/05/13"",
  ""time"": ""1:19 PM"",
  ""items"": [
    {""name"": ""Edamame"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Kimo"", ""quantity"": ""1"", ""price"": ""10.50""},
    {""name"": ""A la Carte Sushi"", ""quantity"": ""1"", ""price"": ""243.00""}
  ],
  ""subtotal"": ""262.50"",
  ""tax"": ""23.30"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""285.80""
}
```",Sushi Yasuda,"204 East 43rd Street, New York, NY 10017",(212) 972-1001,06/05/13,1:19 PM,262.50,23.30,NOT_FOUND,285.80,fountain soda Club soda,1,2.25
image_files/Image_19/12/487d17e3a29f795f2d183315aeb759390d96c84c.jpeg,"```json
{
  ""store_name"": ""Sushi Yasuda"",
  ""store_address"": ""204 East 43rd Street, New York, NY 10017"",
  ""telephone"": ""(212) 972-1001"",
  ""date"": ""06/05/13"",
  ""time"": ""1:19 PM"",
  ""items"": [
    {""name"": ""Edamame"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Kimo"", ""quantity"": ""1"", ""price"": ""10.50""},
    {""name"": ""A la Carte Sushi"", ""quantity"": ""1"", ""price"": ""243.00""}
  ],
  ""subtotal"": ""262.50"",
  ""tax"": ""23.30"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""285.80""
}
```",Sushi Yasuda,"204 East 43rd Street, New York, NY 10017",(212) 972-1001,06/05/13,1:19 PM,262.50,23.30,NOT_FOUND,285.80,Coffee SMALL,2,4.50
image_files/Image_19/12/487d17e3a29f795f2d183315aeb759390d96c84c.jpeg,"```json
{
  ""store_name"": ""Sushi Yasuda"",
  ""store_address"": ""204 East 43rd Street, New York, NY 10017"",
  ""telephone"": ""(212) 972-1001"",
  ""date"": ""06/05/13"",
  ""time"": ""1:19 PM"",
  ""items"": [
    {""name"": ""Edamame"", ""quantity"": ""1"", ""price"": ""9.00""},
    {""name"": ""Kimo"", ""quantity"": ""1"", ""price"": ""10.50""},
    {""name"": ""A la Carte Sushi"", ""quantity"": ""1"", ""price"": ""243.00""}
  ],
  ""subtotal"": ""262.50"",
  ""tax"": ""23.30"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""285.80""
}
```",Sushi Yasuda,"204 East 43rd Street, New York, NY 10017",(212) 972-1001,06/05/13,1:19 PM,262.50,23.30,NOT_FOUND,285.80,SAMADAMS,1,5.50
image_files/Image_19/12/500de05932449ed818f7b0a89fde9c0424121843.jpeg,"```json
{
  ""store_name"": ""Artie's Delicatessen"",
  ""store_address"": ""2290 Broadway, New York, NY 10024"",
  ""telephone"": ""(212) 579-5959"",
  ""date"": ""3/15/2017"",
  ""time"": ""7:43:29 PM"",
  ""items"": [
    {""name"": ""Supreme Burger Medium"", ""quantity"": ""1"", ""price"": ""16.95""},
    {""name"": ""Pastrami Burger Medium"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""fountain soda Club soda"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""Coffee SMALL"", ""quantity"": ""2"", ""price"": ""4.50""},
    {""name"": ""SAMADAMS"", ""quantity"": ""1"", ""price"": ""5.50""}
  ],
  ""subtotal"": ""44.45"",
  ""tax"": ""3.95"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""48.40""
}
```",Artie's Delicatessen,"2290 Broadway, New York, NY 10024",(212) 579-5959,3/15/2017,7:43:29 PM,44.45,3.95,NOT_FOUND,48.40,Executive Wash Cars and Small Trucks Basic Dress,1,$30.00
image_files/Image_19/12/500de05932449ed818f7b0a89fde9c0424121843.jpeg,"```json
{
  ""store_name"": ""Artie's Delicatessen"",
  ""store_address"": ""2290 Broadway, New York, NY 10024"",
  ""telephone"": ""(212) 579-5959"",
  ""date"": ""3/15/2017"",
  ""time"": ""7:43:29 PM"",
  ""items"": [
    {""name"": ""Supreme Burger Medium"", ""quantity"": ""1"", ""price"": ""16.95""},
    {""name"": ""Pastrami Burger Medium"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""fountain soda Club soda"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""Coffee SMALL"", ""quantity"": ""2"", ""price"": ""4.50""},
    {""name"": ""SAMADAMS"", ""quantity"": ""1"", ""price"": ""5.50""}
  ],
  ""subtotal"": ""44.45"",
  ""tax"": ""3.95"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""48.40""
}
```",Artie's Delicatessen,"2290 Broadway, New York, NY 10024",(212) 579-5959,3/15/2017,7:43:29 PM,44.45,3.95,NOT_FOUND,48.40,Hand Wash & Wax,1,$45.00
image_files/Image_19/12/500de05932449ed818f7b0a89fde9c0424121843.jpeg,"```json
{
  ""store_name"": ""Artie's Delicatessen"",
  ""store_address"": ""2290 Broadway, New York, NY 10024"",
  ""telephone"": ""(212) 579-5959"",
  ""date"": ""3/15/2017"",
  ""time"": ""7:43:29 PM"",
  ""items"": [
    {""name"": ""Supreme Burger Medium"", ""quantity"": ""1"", ""price"": ""16.95""},
    {""name"": ""Pastrami Burger Medium"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""fountain soda Club soda"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""Coffee SMALL"", ""quantity"": ""2"", ""price"": ""4.50""},
    {""name"": ""SAMADAMS"", ""quantity"": ""1"", ""price"": ""5.50""}
  ],
  ""subtotal"": ""44.45"",
  ""tax"": ""3.95"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""48.40""
}
```",Artie's Delicatessen,"2290 Broadway, New York, NY 10024",(212) 579-5959,3/15/2017,7:43:29 PM,44.45,3.95,NOT_FOUND,48.40,Yellow Onions,1,0.99
image_files/Image_19/12/500de05932449ed818f7b0a89fde9c0424121843.jpeg,"```json
{
  ""store_name"": ""Artie's Delicatessen"",
  ""store_address"": ""2290 Broadway, New York, NY 10024"",
  ""telephone"": ""(212) 579-5959"",
  ""date"": ""3/15/2017"",
  ""time"": ""7:43:29 PM"",
  ""items"": [
    {""name"": ""Supreme Burger Medium"", ""quantity"": ""1"", ""price"": ""16.95""},
    {""name"": ""Pastrami Burger Medium"", ""quantity"": ""1"", ""price"": ""15.25""},
    {""name"": ""fountain soda Club soda"", ""quantity"": ""1"", ""price"": ""2.25""},
    {""name"": ""Coffee SMALL"", ""quantity"": ""2"", ""price"": ""4.50""},
    {""name"": ""SAMADAMS"", ""quantity"": ""1"", ""price"": ""5.50""}
  ],
  ""subtotal"": ""44.45"",
  ""tax"": ""3.95"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""48.40""
}
```",Artie's Delicatessen,"2290 Broadway, New York, NY 10024",(212) 579-5959,3/15/2017,7:43:29 PM,44.45,3.95,NOT_FOUND,48.40,Pepper (Green),1,0.56
